"gvkey","Restate_Int","act","bkvlps","cogs","dltt","dp","dv","ebit","gdwl","ppent","revt","xlr","leverage_index","depre_index","saleadmin_index"
177739,1,47.5,16.7933,67.6,390,28.5,118.4,82.8,267.9,945.3,178.9,82.987,8.21052631578947,0.0292667898952557,0.463873672442705
177744,0,71.396,1.7039,17.889,0,1.363,0,13.933,0,2.901,75.588,74.03,0,0.319652908067542,0.979388262687199
177744,0,78.627,2.1378,17.362,0,1.283,0,7.367,0,2.959,68.783,82.987,0,0.302451673738802,1.20650451419682
177764,0,2.755,0.1652,3.402,0.013,0.382,0,-3.681,0.178,1.052,0.103,2.726,0.00471869328493648,0.266387726638773,26.4660194174757
177780,0,116.583,4.6565,29.585,0,5.781,0,13.941,39.114,17.697,117.371,5.108,0,0.246230513672374,0.0435201199614896
177780,0,136.407,4.8687,32.186,0.674,8.001,0,10.225,42.014,17.302,127.74,137.408,0.00494109539833,0.316207564320436,1.07568498512604
177795,0,9.086,1.56,85.18,8.045,1.598,0,-4.688,0,17.059,91.851,137.408,0.885428131190843,0.0856514980972289,1.49598806763127
177795,0,9.366,1.4871,86.111,6.944,1.709,0,0.287,0,15.797,96.561,2.726,0.741405082212257,0.0976236718839255,0.0282308592495935
177871,0,123.27,7.7564,88.856,0.941,5.286,0,13.193,19.09,24.525,164.365,74.03,0.00763364971201428,0.177317097715608,0.450400024336081
177872,0,45.287,2.9507,13.345,0,3.35,0,-4.654,0,4.276,43.211,82.987,0,0.439286650931025,1.92050635254912
177872,0,44.544,2.6382,13.287,0,2.612,0,-3.588,0.213,2.789,40.183,5.108,0,0.483614145528606,0.127118433168255
177881,0,232.242,3.827,83.709,0.157,5.745,0.013,71.35,0.448,12.979,307.074,74.03,0.000676018980201686,0.306825464644307,0.241081954186939
177881,0,289.388,4.9885,94.334,0.171,5.979,0,82.226,0.448,11.682,349.115,137.408,0.000590902179772485,0.338542551384406,0.393589504890938
177882,0,186.131,3.8222,961.57,91.7,15.984,0,70.245,0,83.555,1396.678,137.408,0.492663769065873,0.160580275068064,0.09838201790248
177882,0,404.747,6.5791,1067.312,87.433,17.16,0,68.791,0,133.013,1534.253,82.987,0.216018895754632,0.114268210663701,0.0540895145715863
177884,0,278.783,15.622,109.651,630,156.407,0,221.516,0,2401.404,533.789,82.987,2.25982215558337,0.0611487713517535,0.155467797200767
177884,0,217.258,15.5637,120.315,845.836,212.257,0,165.179,0,2856.289,544.447,2.726,3.89323293043294,0.0691718488169967,0.005006915273663
177895,0,600.013,1.2446,321.557,0,6.87,0,143.962,42.6,19.359,544.245,5.108,0,0.261923824774105,0.00938547896627438
177924,1,375.6,10.4928,1650.9,240,28.5,0,64.5,113.7,54,1947.3,107.5,0.638977635782748,0.345454545454545,0.0552046423252709
177924,0,409.7,12.113,1559.5,240,27,0,75.7,140.1,60.6,1841.2,101.7,0.585794483768611,0.308219178082192,0.0552357158374973
177930,0,122.353,3.4757,58.697,8.378,6.095,0,12.003,4.887,20.871,139.552,82.987,0.0684740055413435,0.226025365274791,0.594667220820913
177930,0,126.379,3.757,78.382,8.951,8.402,0,17.963,22.12,24.871,188.527,82.987,0.0708266405019821,0.252517055871127,0.440186286314427
177943,0,77.859,1.9853,9.862,80.5,20.33,0,42.096,137.416,5.938,155.009,74.03,1.03392029180955,0.773945485000761,0.477585172473856
177943,0,63.553,2.3778,7.501,49.3,17.985,0,26.541,142.638,5.719,109.991,82.987,0.77573049265967,0.758732703341208,0.754489003645753
177945,0,60.106,-3.7108,82.182,448.355,21.328,23.717,45.017,6.34,284.489,192.18,2.726,7.45940505107643,0.0697410542906379,0.0141846185867416
177945,0,323.71,6.8633,93.343,249.3,26.389,0,-14.307,5.773,386.3,236.229,82.987,0.770133761700287,0.0639440353389598,0.351298951441186
177953,0,128,5.2553,163,608,66,0,59,949,190,870,160,4.75,0.2578125,0.183908045977011
177953,0,169,1.5507,138,598,69,0,59,713,181,738,160,3.53846153846154,0.276,0.21680216802168
177975,0,17.435,0.6396,16.309,0,0.243,0,6.422,0,0.888,38.362,2.726,0,0.214854111405836,0.0710599030290392
177982,0,53.674,7.4255,68.048,143.45,17.57,0,30.071,118.983,21.438,189.946,5.108,2.67261616425085,0.450420426579163,0.0268918534741453
177982,0,76.134,8.2063,95.894,137.96,26.524,0,50.777,222.58,15.457,262.917,82.987,1.81206819554995,0.631809628165122,0.31563953643165
178063,0,504.174,8.3025,1042.809,400,60.611,16.2,221.978,0,430.519,1531.5,2.726,0.793376889724579,0.12341131675931,0.00177995429317662
178083,0,2390.088,5.3018,151.664,450,158.641,0,319.125,771.088,418.212,1881.027,5.108,0.188277586431964,0.275011138019565,0.00271553784182789
178083,0,3182.48,6.81,162.578,450,199.349,0,220.896,1115.769,402.356,2023.937,74.03,0.141399160403208,0.331306869645424,0.03657722547688
178089,0,23.127,2.9186,26.456,2.838,4.7,0,-0.617,9.821,8.667,45.15,2.726,0.122713711246595,0.3516121792474,0.0603765227021041
178089,0,16.679,1.7745,25.84,10.844,4.964,0,-1.303,0,20.417,45.619,74.03,0.650158882427004,0.195579370395178,1.62278875030141
178113,0,95.228,2.0189,19.791,0,4.631,0,-6.435,16.492,5.429,75.005,2.726,0,0.460337972166998,0.0363442437170855
178221,0,489.43,5.6882,2227,425.687,88.384,19.879,385.094,356.6,500.7,3055.419,82.987,0.869760742087735,0.150036327586558,0.0271605956498929
178266,0,748.485,5.2973,2384,613.371,76.152,0,306.77,640.939,742.9,3165.995,137.408,0.819483356379887,0.0929757817574464,0.0434012056241403
178266,0,290.748,-1.7632,420.815,265.184,56.048,0,19.592,22.104,254.334,692.401,137.408,0.912075061565342,0.180577481941607,0.198451475373375
178310,0,1015,4.4758,753,0,60,0,333,110,88,1762,74.03,0,0.405405405405405,0.0420147559591373
178310,0,1152,5.3942,708,0,63,0,338,109,95,1709,5.108,0,0.39873417721519,0.00298888238736103
178319,0,91.416,11.3425,54.281,150,37.704,199.428,83.142,2.648,421.578,187.44,82.987,1.64085061695983,0.0820933544097091,0.442739009816475
178413,0,360.88,5.4534,912.244,222.312,17.274,0,51.494,0,266.587,1121.387,5.108,0.616027488361782,0.0608537277047569,0.00455507331545666
178493,0,110.885,3.5494,18.693,0,5.558,0,-4.465,0,15.799,87.268,2.726,0,0.260242543428384,0.03123710867672
178493,0,116.575,3.6955,29.12,0,8.572,0,-1.77,0,23.891,129.061,5.108,0,0.264054462002896,0.039578183959523
178494,0,19.783,0.4563,0.987,0,0.224,0,-16.432,1.973,0.727,0.457,82.987,0,0.235541535226078,181.590809628009
178494,0,10.018,0.2685,2.87,0,0.439,0,-11.186,0,0.49,2.26,82.987,0,0.472551130247578,36.7199115044248
178538,0,393.4,7.8215,138.508,105,15.959,0,294,110.966,500.6,606.636,2.726,0.266903914590747,0.0308948251796987,0.00449363374412333
178538,0,178.325,4.7579,243.46,47.15,6.882,2.596,39.09,32.034,54.612,574.724,137.408,0.264404878732651,0.111913357400722,0.239085195676533
178538,0,155.96,5.164,229.553,28.65,6.96,3.463,22.436,0,54.475,501.032,137.408,0.183700948961272,0.113290469602018,0.274249948107107
178608,0,268.453,10.3525,1329.259,216.486,144.616,0,142.14,0,3160.676,1654.622,137.408,0.806420490737671,0.043752866615113,0.0830449492391616
178608,0,311.549,10.3576,1594.449,197.951,240.455,0,161.647,0,3161.254,2045.283,2.726,0.635376778612674,0.0706865284479066,0.0013328228905242
178619,0,89.079,4.1672,3.511,0,0.804,0,-19.583,0,1.412,25.304,74.03,0,0.362815884476534,2.92562440720835
178619,0,67.178,3.1616,4.778,0,0.909,0,-23.601,0,1.813,29.807,74.03,0,0.333945628214548,2.48364478142718
178633,0,146.856,-0.4365,128.278,69.108,10.982,0,5.229,47.686,41.634,211.373,5.108,0.470583428664815,0.208719781055192,0.0241658111490115
178633,0,227.386,3.8109,342.193,218.159,36.422,0,6.7,226.027,96.816,584.769,74.03,0.959421424362098,0.273360452723697,0.126596998130886
178644,0,434.768,5.7656,39.491,619.12,47.351,4.611,22.104,328.852,357.907,273.552,5.108,1.42402384720127,0.116841616945255,0.018672866584781
178672,1,373.411,6.7189,4699.277,479.503,82.177,0,203.11,40.969,1178.965,5016.103,2.726,1.2841158937471,0.0651607828460237,0.000543449765684636
178672,0,425.976,7.5734,2774.352,474.726,84.873,0,208.186,40.969,1137.91,3136.329,74.03,1.11444306721505,0.0694096990226393,0.0236040287865208
178676,0,129.73,7.0032,378.5,172.438,27.933,0,13.378,0.352,316.194,575.655,74.03,1.32920681415247,0.0811706143371488,0.128601332395271
178676,0,5.347,0.1997,3.888,5.33,0.789,0,-1.953,0,9.503,5.764,5.108,0.996820647091827,0.0766614846482705,0.88619014573213
178684,0,31.878,6.7922,74.964,135,14.91,20.129,5.008,0,182.453,101.597,82.987,4.23489553924337,0.07554607499886,0.816825299959644
178704,0,276.708,4.2426,705.267,88.047,51.445,0,46.301,0,292.224,1084.646,2.726,0.318194631163537,0.149693455039588,0.00251326239160058
178704,0,262.774,5.0303,787.556,0,62.166,0,68.153,0,290.861,1222.771,2.726,0,0.176094179765287,0.00222936265253265
178738,0,125.428,7.9258,44.543,0,1.388,0,26.628,0,12.189,116.17,2.726,0,0.102231715401046,0.0234656107428768
178752,0,78.03,3.3533,35.584,3.352,3.17,0,-37.387,0,7.294,1.367,137.408,0.042957836729463,0.302943425076453,100.517922457937
178752,0,80.74,2.7824,32.189,0,3.067,0,-33.042,0,6.144,2.214,5.108,0,0.332971447182716,2.30713640469738
178767,0,131.335,5.5588,57.256,0.235,14.023,0,35.579,0,45.266,120.902,137.408,0.00178931739444931,0.236519421815176,1.1365237961324
178767,0,205.959,7.1614,70.446,0,14.594,0,63.912,0,49.679,168.906,82.987,0,0.227062685731178,0.491320616200727
178797,0,58.004,2.9669,43.561,0,4.235,0,25.688,0,19.622,107.147,82.987,0,0.177516033030138,0.774515385405098
178797,0,88.382,4.4877,58.533,0,5.081,0,39.866,0,25.294,148.998,74.03,0,0.167275720164609,0.496852306742372
178798,0,34.837,10.8222,11.823,43.537,30.089,0,27.598,0,303.404,79.869,5.108,1.24973447771048,0.0902237828080349,0.0639547258636016
178798,0,12.003,10.5203,9.773,32.319,27.624,0,-8.987,0,304.483,40.648,137.408,2.69257685578605,0.0831780119058014,3.38043692186577
178803,0,104.448,7.5871,391.674,62.451,9.026,3.285,48.655,2.882,157.029,469.372,5.108,0.597914751838235,0.0543554846285869,0.0108826261472776
178803,0,117.327,9.0863,449.021,107.401,13.276,3.707,58.938,7.432,230.774,542.002,137.408,0.91539884255116,0.0543986887932801,0.25351935970716
178806,0,132.634,4.269,314.501,0,4.35,0,36.985,1.05,13.78,482.179,82.987,0,0.239933811362383,0.172108283438308
178806,0,179.361,5.4503,349.891,0,4.714,0,43.607,1.05,20.491,544.568,2.726,0,0.187026383654037,0.00500580276476032
178846,0,391.257,5.2973,1498.014,564.314,46.424,8.831,117.763,528.254,114.021,1791.631,5.108,1.44231029732375,0.289345258499797,0.00285103349964362
178846,0,429.506,5.6477,1361.819,505.067,47.777,8.823,90.342,518.77,120.775,1623.893,82.987,1.17592536541981,0.283455550809246,0.0511037365146595
178851,0,333.668,6.7569,6.638,0.096,0.609,0,-0.647,315.018,15.901,10.507,82.987,0.000287711138017431,0.0368867353119322,7.89825830398782
178851,0,176.091,2.8596,22.172,0.439,5.25,0,-25.987,13.598,53.52,35.975,74.03,0.00249302917241653,0.0893312914752425,2.05781792911744
178863,0,166,6.5273,185.9,1357.6,67,161.5,284.7,0,2018.5,537.6,74.03,8.17831325301205,0.032126588348118,0.137704613095238
178865,0,60.312,5.2749,21.294,0,4.452,0,3.571,0,39.337,37.838,5.108,0,0.101669369019617,0.134996564300439
178865,0,59.592,4.8159,18.085,0,5.342,0,-10.368,0,39.525,19.808,5.108,0,0.119063008447188,0.257875605815832
178866,0,170.55,2.04,58.73,0,6.036,0,-2.022,0,22.079,184.721,137.408,0,0.214689667437311,0.743867778974778
178868,0,155.755,-0.096,34.951,0.019,3.885,0,-66.939,0,6.933,111.913,74.03,0.000121986453083368,0.359123682750971,0.661495983487173
178868,0,392.487,2.8224,31.359,0,3.964,0,-12.122,0,5.787,153.054,137.408,0,0.406522407958158,0.897774641629752
178870,0,1891.633,8.5266,6918,2260.936,346.446,95.531,1293,60,2088.53,9385.888,137.408,1.19522973007978,0.142279020409236,0.0146398508058055
178892,0,507.569,6.8561,1692.4,497.2,69.6,6.783,259.187,417.485,423.265,2309.983,2.726,0.979571250411274,0.141215140048492,0.00118009526477035
178892,0,22.221,2.1158,20.547,0,0.347,0,-4.801,24.328,1.046,28.549,5.108,0,0.249102656137832,0.178920452555256
178939,0,59.742,2.4231,203.235,0.186,3.712,0.142,20.969,0,44.047,239.967,74.03,0.00311338756653611,0.0777235704265165,0.308500752186759
178939,0,47.15,1.6576,64.987,0,1.362,0,-8.658,0,32.446,68.63,82.987,0,0.0402863227638429,1.2091942299286
178943,0,69.803,1.0184,70.151,0,11.995,0,-20.198,0,13.046,146.033,74.03,0,0.479014416357174,0.506940212143831
178943,0,70.375,0.9659,52.299,0,5.116,0,-11.094,0,11.581,116.305,137.408,0,0.306402347727137,1.18144533768969
178958,0,9.262,-1.5765,95.382,2.849,2.729,0,-6.588,0,2.793,105.256,2.726,0.307600950118765,0.494204998189062,0.0258987611157559
178973,0,350.153,9.8413,565.985,14.809,4.583,0,32.929,12.465,45.268,690.437,137.408,0.0422929405145751,0.0919339632103669,0.199015985528006
178973,0,450.889,10.7174,689.736,21.852,7.95,0,32.097,14.762,46.604,838.781,82.987,0.0484642561694785,0.145727169410126,0.0989376249581237
178976,0,134.976,5.378,131.282,6.641,3.4,6.406,13.01,1.754,24.536,226.235,137.408,0.0492013394973921,0.121706758304696,0.60736844431675
178976,0,151.697,6.2235,196.976,11.128,5.1,0,22.339,1.825,37.86,315.573,82.987,0.0733567572199846,0.118715083798883,0.262972434270359
178995,0,339.798,5.6477,50.12,436.202,55.637,0,9.779,156.241,402.866,300.44,5.108,1.28370973342986,0.121344898506662,0.0170017307948342
179027,0,80.254,7.1024,50.674,225.209,34.109,0,43.794,508.748,42.417,279.656,74.03,2.80620280609066,0.445717795259128,0.264718082215293
179027,0,95.98,7.7118,71.482,211.084,44.392,0,50.47,511.861,54.96,341.281,5.108,2.19924984371744,0.446815363555842,0.0149671385163546
179058,0,78.374,4.1198,47.195,3.647,1.841,0,-0.056,0,22.999,72.634,2.726,0.0465332891009774,0.0741143317230274,0.0375306330368698
179058,0,67.946,3.9065,40.822,3.156,3.072,0,-4.199,0,30.5,65.418,82.987,0.0464486503988461,0.0915048254497796,1.26856522669602
179082,0,75.009,3.8947,8.764,0,1.695,0,-1.847,0,13.352,22.076,2.726,0,0.112647039276932,0.12348251494836
179082,0,76.497,3.9453,13.389,0,2.047,0,-0.917,0,14.593,28.372,137.408,0,0.123016826923077,4.84308473142535
179084,0,164.061,1.7891,41.648,1.221,6.934,0,-18.369,17.824,15.413,152.476,82.987,0.00744235375866294,0.310287734371504,0.544262703638605
179084,0,138.779,1.6672,45.371,0,10.734,0,-23.522,28.095,14.731,166.54,74.03,0,0.421519732966817,0.444517833553501
179110,0,152.84,1.0734,158.265,10.744,13.306,6.6,31.122,0.95,64.868,387.044,5.108,0.0702957341010207,0.17021004426024,0.0131974659211873
179110,1,186.958,1.9271,225.738,72.328,20.197,0,36.064,1.906,112.408,545.05,137.408,0.386867638720996,0.152309490592361,0.252101642051188
179110,0,186.303,2.215,211.812,71.372,27.051,0,24.415,1.906,103.31,558.775,2.726,0.383096353789257,0.207508380573945,0.00487852892488032
179132,0,86.437,4.8971,192.752,28.216,18.599,0,22.473,12.096,84.154,261.802,74.03,0.326434281615512,0.181006880577696,0.282770949037822
179132,0,169.969,8.2585,212.261,0,18.536,0,31.75,12.096,90.79,293.494,137.408,0,0.169547957484953,0.46817992872086
179177,0,248.98,8.3467,199.522,406.2,36.8,0,-69.702,47.5,466.63,313.381,74.03,1.63145634187485,0.0730985439882407,0.236230020326695
179186,0,12.629,-1.1106,14.151,62.941,2.713,0.75,-35.023,0,63.097,5.001,2.726,4.983846702035,0.0412247378817809,0.545090981803639
179202,0,1228.713,25.7461,1715.458,293.661,264.197,0,-27.849,0,1182.048,2150.52,74.03,0.238998854899395,0.182677900355749,0.0344242322787047
179202,0,1363.858,31.4088,1470.295,392.163,244.129,0,4.892,0,1233.185,1903.559,2.726,0.287539465252248,0.165251936961269,0.00143205437814116
179210,0,277.098,33.1337,667.661,0,23.186,0,70.075,340.314,492.2,890.672,5.108,0,0.0449876403317125,0.00573499559882875
179210,0,233.307,0.4495,53.927,333.341,39.199,0,-13.918,1.824,295.499,212.6,74.03,1.42876553211005,0.11711752086956,0.348212605832549
179249,0,43.486,1.609,170.706,19.064,25.725,0,-32.226,9.715,136.249,197.83,137.408,0.438393965874074,0.158821786212602,0.694576151240964
179288,0,121.944,15.4934,484.914,0,45.356,0,-11.922,24.582,203.329,518.348,214.6,0,0.182383336349197,0.414007577920625
179299,0,89.949,7.6512,181.85,5.368,2.146,0,22.482,63.893,2.452,251.179,5.108,0.059678262126316,0.466724662896912,0.0203360949760927
179299,0,88.28,8.9764,225.801,0,2.295,0,31.087,91.701,3.011,310.521,74.03,0,0.432529212212589,0.238405776098879
179342,0,431.132,7.3004,140.102,2898,136.5,162.561,-3.225,916.464,1637.083,509.446,5.108,6.72183925108783,0.0769628486515714,0.0100265778904928
179342,0,38.741,1.5327,110.335,12.561,4.971,0,-10.94,19.1,22.576,182.233,82.987,0.324230143775328,0.180455221984245,0.455389528790065
179342,0,30.866,0.2267,109.22,13.336,5.878,0,-14.04,0,20.663,176.31,137.408,0.432061167627811,0.221468671112618,0.779354545970166
179380,0,78.115,2.6945,3.112,0,2.162,0,-37.011,0,3.424,2.944,137.408,0,0.38703902613677,46.6739130434783
179380,0,79.103,2.7483,21.204,0,2.451,0,-34.452,0,6.205,34.208,137.408,0,0.283156192236599,4.01683816651076
179413,0,95.65,5.3082,105.589,234.745,33.002,0,-5.458,41.295,359.808,266.777,2.726,2.45420805018296,0.0840151727298185,0.0102182721898814
179413,0,46.052,2.1491,15.724,4.379,0.47,0,-32.533,0,1.719,56.461,5.108,0.095088161209068,0.214709913202376,0.090469527638547
179417,0,33.54,1.6587,47.933,0,0.438,0,-2.596,0.732,5.145,64.328,74.03,0,0.0784524449220849,1.15082079343365
179437,0,499.127,22.9105,1522.854,5312.126,294.24,137.331,623.609,4365,9550.564,2440.703,82.987,10.6428343888429,0.0298878474370846,0.0340012693064252
179447,0,32.158,3.6379,120.058,4.581,10.3,0,-14.331,0,37.949,206.96,2.726,0.142452888861248,0.213475926962217,0.0131716273676073
179459,0,275.304,4.4692,847.402,25,10.943,113,31.223,248.795,34.966,938.558,82.987,0.0908087060122628,0.238362848243264,0.088419682108085
179519,0,821.365,6.1556,382.702,187,135.069,0,308.718,811.049,390.301,1168.635,74.03,0.227669793575329,0.25709309629404,0.0633474095846864
179519,0,11783,24.3548,61014,8290,1597,714,13912,9441,8310.291,81363.6,11824,0.703555970465925,0.161194417323565,0.145322969976746
179519,0,475.135,-0.1174,1055.225,549.029,74.584,10.26,113.305,177.36,852.113,1511.224,137.408,1.15552211476738,0.0804836963969884,0.0909249720756155
179519,0,412.654,5.64,666,422.452,41.543,0,43.324,24.421,358.716,918.751,5.108,1.02374386289725,0.10379029578348,0.00555972183975854
179577,0,290.748,5.0157,324.837,82.516,14.4,0,65.854,163.418,92.09,525.024,137.408,0.28380590752129,0.13522396469152,0.261717559578229
179596,0,397.602,7.3542,378.948,180.355,41.505,0,58.938,24.874,300.968,680.295,2.726,0.453606873204863,0.121192035576527,0.00400708516158431
179597,0,25.865,4.1021,21.732,0,4.308,0,3.281,0,25.101,98.398,74.03,0,0.146485769662348,0.752352690095327
179598,0,1209.134,1.5759,9357.439,888.6,309.45,0,1180.222,1014.194,1925.742,11587.1,74.03,0.734906139435331,0.138444482621627,0.00638900156208197
179598,0,143.362,0.3362,1004.972,0.251,49.3,0,421.091,0,526.589,1510.734,137.408,0.001750813,0.08560677,0.09095446
179598,0,234.523,0.8299,735.383,0,72.9,0,341.452,16.513,589.944,1187.13,5.108,0,0.1099806,0.004302814
179598,0,47.076,1.1492,38.919,0.825,2.537,0,-34,0,13.568,7.456,2.726,0.01752485,0.1575287,0.3656116
179598,0,83.976,2.3281,42.002,12.314,3.532,0,-30.354,8.965,11.489,15.18,2.726,0.1466371,0.2351375,0.1795784
179621,0,14682,3.0289,8243,13672,853,4327,10204,9112,6390,25035,1486.407,0.9312083,0.1177689,0.05937316
179657,0,181.6,4.6441,378.5,0,19.1,22.8,165.2,5.8,90.8,678.1,5.108,0,0.1737944,0.007532812
179657,0,232.9,4.9111,356.2,0,18.5,45.6,155.1,5.8,85.3,649.1,74.03,0,0.1782274,0.1140502
179662,0,288.566,4.3185,580.121,400,40.181,0,58.765,96.225,342.527,834.367,5.108,1.386165,0.1049913,0.006122006
179700,0,1279,12.5419,2167,2960,184,0,1045,2983,1109,5531,5.108,2.314308,0.1423047,0.000923522
179738,0,96.179,2.3619,16.412,0.615,1.183,0,6.15,12.79,16.958,47.014,82.987,0.006394327,0.0652114,1.765155
179739,1,31.94,4.2663,44.296,67,13.5,67.892,106.131,0,198.344,168.717,5.108,2.097683,0.06372614,0.03027555
179817,0,430.053,2.3922,1246.151,1192.352,129.274,0,-76.46,18.695,1035.979,1360.854,82.987,2.77257,0.1109407,0.06098156
179819,0,249.643,14.5475,717.376,2.188,35.072,2.258,20.981,196.338,157.389,868.933,74.03,0.008764516,0.1822291,0.08519644
