"gvkey","act","bkvlps","cogs","dltt","dp","dv","ebit","gdwl","ppent","revt","xlr","leverage_index","depre_index","saleadmin_index"
157755,65.227,3.9355,52.958,0,7.328,2.816,-10.561,35.337,4.71,97.566,146.754,0,0.608738993188237,1.50415103622163
157855,200.614,0.6267,59.589,2.121,0.477,46.179,116.762,45.107,68.59,373.23,39.189,0.0105725422951539,0.00690633732462681,0.104999598103046
157862,70.408,6.5499,88.879,3.399,14.835,5.332,27.631,43.235,21.569,365.436,5.905,0.0482757641177139,0.407510163718273,0.016158780196806
157921,1753,8.0515,965.25,1108.965,65.124,44.039,376.876,3097.016,302.583,2589.22,49.073,0.632609811751284,0.177108404245772,0.0189528120437815
157954,77.064,0.633,33.826,10,2.308,0,-10.795,2.913,0.774,125.351,146.754,0.129762275511263,0.748864373783258,1.17074454930555
158563,73.498,1.0539,50.312,0.152,1.9,0,-49.635,0,2.321,2.577,5.905,0.00206808348526491,0.45013030087657,2.29142413659294
158743,215.071,4.8402,338.402,477.748,15.023,32.343,103.417,253.744,60.812,513.337,5.1,2.22135015878477,0.198101140634272,0.00993499397082229
158791,22.664,0.1216,8.336,0,0.477,0,-2.737,0.961,0.873,20.323,5.905,0,0.353333333333333,0.290557496432613
160183,76.904,20.0496,584.614,605.279,92.313,0,160.759,13.322,1570.234,912.844,146.754,7.87057890356809,0.0555250468107067,0.160765694905154
160211,305.038,-20.1309,1108.172,1451.321,24.133,0,227.702,17.356,97.384,1570.894,453.573,4.75783672853874,0.198597727066995,0.288735586233062
160213,692.758,7.4654,4065.425,2042,258,31,258.032,1159.539,1447.203,4835.042,112,2.9476382806117,0.151301633881714,0.0231642248402392
160214,2586.6,0.4496,8941,998,253,0,1049,0,4664,9842.4,2172,0.385834686460991,0.0514541387024608,0.220677883443063
160216,354.98,15.1161,632.477,0,45.817,0,52.879,7.537,185.282,791.339,5.905,0,0.198257024045972,0.00746203586579203
160255,2477.5,19.0972,2075.2,1714.4,245.9,0,665.1,1471.2,1279.2,3917.2,39.189,0.691987891019173,0.161235328830896,0.0100043398345757
160272,202.912,1.9766,44.421,0,5.304,0,-50.976,0,29.936,211.429,5.905,0,0.150510783200908,0.0279289974412214
160282,247.961,1.2515,292.677,468.383,41.281,0,55.268,60.958,361.27,548.334,146.754,1.8889381797944,0.102548496960634,0.26763614877064
160329,41562,143.918,9036,0,1381,0,10381,6256,7759,29321,4314,0,0.15109409190372,0.147130043313666
160341,164.205,5.663,187.348,450,294.1,59.609,146.164,0,1220.028,680.902,22.574,2.74047684297068,0.194237211120856,0.0331530822350353
160362,696.211,2.7445,101.278,353.3,46.069,0,-28.5,24.956,2373,5.54,49.073,0.507461100154982,0.0190441033306615,8.85794223826715
160373,507.28,15.6457,157.068,0,39.664,0,121.059,317.661,62.105,555.351,22.574,0,0.38974540380666,0.0406481666549624
160375,59.194,0.1915,13.637,8,1.928,0,-18.959,0,3.841,54.051,49.073,0.135148832651958,0.334200034668053,0.907901796451499
160376,113.922,6.8761,811.543,51.906,41.283,0,92.297,111.785,458.983,1004.993,293.022,0.455627534628957,0.0825220982437343,0.2915662099139
160448,9.548,2.5133,8.048,0,1.127,0.196,-0.146,3.375,0.717,17.623,146.754,0,0.61117136659436,8.32741303977756
160474,143.705,3.5935,477.042,114.715,13.752,0,35.977,69.605,70.215,553.253,5.905,0.79826728367141,0.163778627317875,0.0106732362951489
160488,21.677,0.8707,4.796,0.038,0.524,0,-15.131,0,0.732,13.899,5.905,0.00175301010287401,0.417197452229299,0.424850708684078
160505,137.348,5.2663,57.056,0,2.129,0,28.775,0,7.125,153.634,22.574,0,0.230062675599741,0.146933621463999
160570,211.423,-0.004,511.658,164.987,11.564,0,18.446,0,59.321,597.779,732.2,0.780364482577581,0.163137476193835,1.22486738410014
160571,14.401,52.3753,247.92,1559.591,17.077,0,-265.36,230.02,35.159,20.376,16.003,108.29740990209,0.326920131709932,0.785384766391834
160592,48.103,2.1638,8.85,6.744,2.445,0,-17.366,0,35.881,9.301,146.754,0.140199155977798,0.0637948129207327,15.7783034082357
160598,577.544,10.2673,1232.792,323.681,17.077,0,73.517,365.061,47.751,1609.969,6.021,0.560443879600515,0.263420127105572,0.00373982356182013
160600,145.686,8.2439,260.003,89.767,21.129,0,29.169,154.218,107.879,360.83,5.905,0.616167648229754,0.163780540741659,0.0163650472521686
160635,9.796,5.9451,1930.778,1564.325,44.7,15.249,69.698,18.695,1688.154,1782.857,157.713,159.690179665169,0.0257955950126208,0.0884608243958994
160661,300.824,8.2808,321.86,711.636,47.907,0,133.244,469.319,415.297,616.625,22.574,2.36562242374279,0.103425272666039,0.0366089600648693
160668,316.354,-0.279,98.646,172.569,3.9,0,-78.323,0,10.215,24.223,49.073,0.545493339739659,0.276301806588735,2.02588448994757
160684,1475.96,22.716,2585.96,764.482,105.744,16.014,375.764,29.99,1170.334,3171.787,57.563,0.51795577115911,0.0828664078528115,0.0181484443942799
160742,21.167,2.4553,72.462,0,0.47,0.334,4.016,0.44,1.561,83.492,16.003,0,0.231413096996553,0.191671058304987
160785,270.915,18.7381,801.753,2.438,28.252,3.275,8.334,127.441,149.346,844.761,49.073,0.00899913256925604,0.15907836799964,0.0580909866814401
160797,74.239,0.9598,115.973,0,10.719,0,-22.043,0,8.214,191.677,5.905,0,0.566154333703058,0.0308070347511699
160798,26.694,2.3754,45.099,0,7.152,0,3.712,17.339,7.119,84.137,22.574,0,0.501156190876603,0.268300509882691
160809,31.051,0.2207,16.495,0,0.457,0,-16.266,0,0.408,0.686,16.003,0,0.528323699421965,23.3279883381924
160838,289.371,8.9054,511.181,284.022,67.702,0,83.886,26.492,385.652,701.116,5.905,0.981515079258115,0.149335839101453,0.00842228675426035
160865,33.337,9.8624,29.258,14.939,3.451,9.209,4.377,1.688,4.527,27.419,49.073,0.448120706722261,0.432564552519428,1.7897443378679
160874,559.274,1.8445,1560.6,1790.886,523.545,368,907.4,4091.307,2414,4832.237,1004.974,3.20216208870786,0.178225354845628,0.207972829147246
160888,224.373,7.0415,89.367,0,8.016,0,30.498,0,37.262,218.84,49.073,0,0.177039621891426,0.224241454944252
160893,100.538,2.3985,3.258,0,11.376,0,58.618,6.9,81.333,33.62,49.073,0,0.122706533346277,1.45963712076145
160913,204.654,20.6716,258.602,740.649,88.01,12.264,26.618,12.917,1696.101,373.23,16.003,3.61903016799085,0.0493298903487507,0.0428770463253222
161055,139.043,8.0335,213.256,0,26.3,0,-2.422,32.407,88.029,401.452,146.754,0,0.230037873155542,0.365558024371531
161056,56.803,5.1263,153.435,482.215,54.969,0,10.1,0,623.958,284.206,49.073,8.4892523282221,0.0809645219589146,0.172667009141257
161071,4.078,0.5331,7.331,0,1.314,0,-6.944,0,0.126,1.701,5.905,0,0.9125,3.47148736037625
161119,1143.8,12.4586,3417,10,165,255.6,785,0,1737,4991.979,2505.69,0.00874278720055954,0.0867507886435331,0.501943217309207
161120,125.427,15.1186,463.809,1089.979,71.174,0,91.47,514.253,563.451,838.291,146.754,8.69014645969369,0.112151270435296,0.1750633133363
161814,46.594,1.8968,35.186,0,4.294,0,-15.05,0.954,3.856,24.43,5.905,0,0.526871165644172,0.241711011051985
161843,54.703,3.7976,69.022,30.809,3.519,0,5.713,14.452,10.659,95.875,49.073,0.56320494305614,0.248201438848921,0.511843546284224
161844,4058.907,9.0197,3875.187,9373.755,736.273,93.4,1235.198,0,15901.037,6853.182,16.003,2.30942837566862,0.0442543295761154,0.00233511965682511
161869,11.311,10.1294,396.39,0,6.846,0,4.415,0,11.752,408.5,49.073,0,0.368104097214754,0.120129742962056
161897,317.79,6.828,103.576,163,932,0,-2214.879,112.5,454.3,143.37,5.905,0.512917335347242,0.672293154439876,0.0411871381739555
161903,568.257,9.2212,868.414,501.678,8.049,31.201,74.011,405.18,2.11,1199.838,5.905,0.882836463079205,0.792302391967713,0.00492149773552763
161997,200.614,15.9234,395.084,257,22.73,0,73,506.214,32.935,604.6,22.574,1.28106712392954,0.408335578909548,0.0373370823685081
162076,107.702,5.6084,265.315,216.016,45.649,0,22.931,294.759,59.036,441.639,146.754,2.00568234573174,0.436060562640302,0.332294022946343
162127,136.25,2.2495,142.302,883.993,87.142,46.179,65.897,520.562,356.057,383.366,16.003,6.48802201834862,0.19662047973935,0.0417433992581502
162129,1980.167,0.0503,647.38,825,95.296,71.3,426.338,0,267.971,1315.233,2.879,0.416631526532863,0.262330462166946,0.00218896575739812
162146,528.406,36.8977,904.047,0,41.198,0,141.113,223.359,274.3,1173.6,22.574,0,0.130580859466621,0.0192348329925017
162233,16.179,0.7553,12.285,0,0.799,0,-3.794,0,1.045,25.211,3.881,0,0.433297180043384,0.153940740153108
162254,2668,5.9451,4494,2990,256,31,603,774,3017,5918,926.474,1.12068965517241,0.0782157042468683,0.15655187563366
162264,222,10.7488,508.1,231.3,29.6,5.9,50.7,41.5,261.9,657.7,5.905,1.04189189189189,0.101543739279588,0.00897825756423901
162329,4505.25,10.2022,7642.9,5865.1,1747.454,0,733.676,6434,6601,13056,146.754,1.30183674601853,0.209314682694544,0.0112403492647059
162335,160.008,9.8624,151.543,0,3.346,0,3.712,58.978,5.142,218.288,146.754,0,0.394203581526861,0.672295316279411
162338,101.497,10.4813,474.317,0,10.996,0,15.222,17.231,78.206,605.943,146.754,0,0.123270778682092,0.242191097182408
162404,107.148,15.0639,322.489,0,7.496,0,95.602,157.338,26.862,635.031,16.003,0,0.218173351184586,0.0252003445501086
162448,1375.837,22.0433,2931.753,742.312,615.309,0,194.268,382.44,3114.883,3917.156,16.003,0.539534843153659,0.16495370747672,0.00408536193095195
162449,174.329,8.4424,151.285,0.389,15.835,0,26.523,43.37,34.733,252.753,22.574,0.0022314130179144,0.313142698940041,0.0893124908507515
162459,207.648,24.8457,156.051,404.399,278.829,0,169.365,0,1811.819,697.658,146.754,1.94752176760672,0.133369653810685,0.210352350291977
162488,112.004,6.4832,296.266,13.4,1.13,0,10.595,0,119.053,211.586,22.574,0.119638584336274,0.00940232811628933,0.10668947850992
162497,47.839,0.7069,32.699,2.523,21.163,0,-7.121,0,6.898,46.741,146.754,0.0527393967265202,0.75417839706354,3.13972743415845
162501,293.5,2.2383,97.746,603.941,73.915,0,66.525,200.153,47.36,322.667,146.754,2.0577206132879,0.609482580911152,0.454815645851606
162699,7.579,0.0105,7.144,0.438,1.338,0,-4.759,13.008,3.871,22.764,16.003,0.0577912653384351,0.256863121520445,0.702995958531014
162701,146.727,9.6978,342.6,35.911,66.519,60.952,206.543,225.373,833.288,719.121,146.754,0.244747047237386,0.0739258529884742,0.20407414051321
162733,761.091,2.3727,616.461,468.231,28.724,0,105.12,169.322,46.007,1001.537,43.4,0.615210270519557,0.384365256720772,0.0433333965694727
162742,150.476,16.128,133.174,0,7.015,0.716,-21.222,22.052,99.228,142.889,16.003,0,0.0660278794838248,0.11199602488645
162796,978.638,0.966,115.973,275.799,61.549,0,162.617,0,4.284,622.802,16.003,0.281819222225174,0.934926252791153,0.0256951647554118
162876,588.2,32.6228,5110,0.8,17.1,0,33.3,4.6,84.7,5510.3,960.9,0.00136008160489629,0.167976424361493,0.174382520007985
162887,66.025,0.9825,27.751,0,2.437,0,-45.29,0,10.763,48.631,146.754,0,0.184621212121212,3.01770475622545
162894,1015,15.3335,1165.9,1661.1,161.8,244.9,149.3,424.1,1250.1,1786,16.003,1.63655172413793,0.114597351087187,0.00896024636058231
162906,552.734,18.305,462.662,275.095,59.474,0,195.312,1120.83,93.193,1075.46,49.073,0.497698712219621,0.38956683500691,0.0456297770256448
162907,360.788,4.429,295.77,0,18.358,0,-84.701,0,28.935,403.717,16.003,0,0.388175839976318,0.0396391531691754
162909,84.079,2.1761,32.585,156.75,33.755,0,-40.416,0,342.507,110.464,22.574,1.86431808180402,0.0897114244861294,0.204356170336037
162914,41.738,0.5057,223.599,0.038,11.399,0,-10.877,0,33.432,189.768,146.754,0.000910441324452537,0.254266021279918,0.773333754900721
162928,26.963,-8.1278,251.081,0,3.937,0,1.594,0,2.446,305.946,4.767,0,0.616794610684631,0.0155811809927242
162941,710.909,11.2677,1511.716,909.978,201,200.099,1332.9,1893,612.175,6019.233,960.9,1.28002036828905,0.24717926645556,0.159638279495079
162956,478.5,4.4469,1572,1347.753,181,28.525,380.2,431.3,550.5,2720.2,98.433,2.81662068965517,0.247436773752563,0.0361859422101316
162957,1618.6,13.9926,1983.1,1695.3,255.9,0,374.2,877.1,1566.9,3191.6,22.574,1.04738663042135,0.140388413429888,0.00707294147136233
162958,218.079,3.1813,70.601,1.349,1.997,0,13.115,0,6.072,85.713,22.574,0.00618583173987408,0.247490395340191,0.263367283842591
162988,143.705,0.7518,396.39,21.75,0.027,0,13.549,0,27.349,358.4,86.5,0.151351727497303,0.000986265341905319,0.241350446428571
163018,13059,15.6157,12147.917,3517,133.4,17.57,2999,2228,3979.2,15680,2172,0.269316180411976,0.0324369012303652,0.138520408163265
163023,82.787,21.0748,961.778,2522.133,175.311,78.913,381.3,940.8,1447.203,2035.111,16.003,30.4653266817254,0.108048990640451,0.00786345314825579
163036,235.349,1.6483,553.154,163.801,15.433,0,-64.971,111.193,57.068,700.343,49.073,0.695991909887019,0.212866029434077,0.0700699514380811
163041,2622.854,20.2233,7619.185,3824,893.719,0,1410.9,1489.1,7055,9962,1169.132,1.45795381672026,0.112435601258517,0.11735916482634
163051,8590.088,2.4857,28779,1862,1524,0,2134,2544.367,8641.6,37243.495,4121.4,0.216761458089836,0.149917368379633,0.110660935553981
163113,370.4,4.3104,1053.5,295.4,25.1,23.1,105.2,72.1,168.2,1245.5,4.816,0.797516198704104,0.129849974133471,0.0038667201926937
163118,1129,-1.7102,1572,1945,258,0,90,1057,121,2984,146.754,1.72276350752879,0.680738786279683,0.0491802949061662
163124,1.86,3.5731,9.166,0,28.733,0,4.056,9.162,0.471,6.145,5.905,0,0.98387207231886,0.960943856794142
163586,165.689,1.2942,1004.969,7.53,44.475,6.281,35.151,314.149,194.657,1162.505,519.179,0.0454465896951518,0.185985146279043,0.446603670521847
163594,22.514,23.8511,65.946,122,27.869,37.578,40.429,16.232,452.402,150.899,22.574,5.41885049302656,0.0580276552196572,0.149596750144136
163595,57.962,-0.0792,320.033,84.981,9.11,0,-13.767,0,168.976,328.332,5.1,1.46615023636175,0.0511550599148726,0.015533058002266
163596,163.617,9.5901,8.769,420.446,9.009,0,-1.327,63.274,43.7,66.245,49.073,2.56969630295141,0.170919577301789,0.74078043625934
163627,240.089,17.3553,501.695,516.1,17.154,3.462,64.525,396.788,117.816,680.162,49.073,2.14961951609611,0.127094909979996,0.0721489880352034
163629,460.725,8.0957,121.712,4.076,40.167,0,193.534,124.651,74.296,526.812,22.574,0.00884692604047968,0.350916890174117,0.0428502008306569
163668,117.492,10.0223,214.114,56.508,25.624,5.55,128.877,106.709,172.431,639.494,146.754,0.480951894597079,0.129378203024412,0.229484561231223
163669,251.742,22.0331,252.546,2496.896,86.976,66.041,357.321,883.644,2872.277,696.843,5.905,9.91847208650126,0.0293912010902751,0.00847393171776139
163685,150.733,10.6951,103.576,1151.354,59.504,0,75.368,0,1701.696,278.477,146.754,7.6383671790517,0.0337860549625256,0.526987866143344
163765,1263.82,24.2006,1064.327,370,75.061,49.808,613.549,546.3,397.289,2259.271,18.569,0.292763209950784,0.158909706785223,0.00821902286179923
163768,2429.5,12.2994,3734.998,257,72.14,71.3,706,6.149,453.017,5438.678,2671.468,0.105783082938876,0.137368444103382,0.49119804481898
163772,745.716,10.1112,741.204,441.22,180.994,0,-44.957,153.338,259.94,1168.306,49.073,0.59167296933417,0.410478665741358,0.0420035504396964
163877,152.062,7.437,420.645,114.5,35.672,0,-3.942,114.778,194.885,504.084,146.754,0.752982336152359,0.154720958374719,0.291130049753612
163878,217.648,12.792,145.719,0,18.512,0,95.001,0,44.91,426.123,22.574,0,0.291886096307275,0.0529753146392004
163879,226.128,8.369,351.599,69.56,4.765,0,77.795,7.162,25.898,556.709,146.754,0.307613387108187,0.155399015099631,0.263609893139863
163887,28.69,9.2956,71.059,16.615,5.693,0,9.134,0,93.805,92.504,5.905,0.579121645172534,0.0572172304970954,0.0638350774020583
163889,30.648,1.0684,11.255,0.662,2.363,0,-2.892,0,2.724,59.006,49.073,0.0216001044113808,0.464517397287203,0.831661186997932
163891,27.502,2.3267,282.689,51,15.36,1.582,24.774,22.097,105.151,357.625,5.905,1.85441058832085,0.127457244566886,0.01651170919259
163893,375.916,19.8111,1064.327,0.953,5.004,0,55.308,47.33,15.238,1229.342,5.905,0.00253514082933421,0.247208773836577,0.0048033826225737
163916,42.92,3.7896,53.232,93.623,15.724,0,-9.473,122.512,8.765,120.289,5.905,2.18133737185461,0.642084201069868,0.0490901079899243
163921,890,17.5128,3417,6365,567,660,1337,0,11001,5715,854.92,7.15168539325843,0.0490145228215768,0.14959230096238
163927,366.668,12.0229,55.83,0,8.548,0,119.184,0.289,29.47,244.256,16.003,0,0.22484086485349,0.0655173260841085
163930,293.681,31.5137,88.766,1674.407,110.34,0,220.5,0,2786.12,448.687,146.754,5.70144816995311,0.0380947777632006,0.327074330212375
163935,1197.645,14.6657,7619.185,593.502,20.082,31.964,51.548,0,422.684,7801.559,3900,0.495557531655875,0.045355786126306,0.49990008407294
163939,393.847,5.5725,3898.419,904.793,102.096,8.751,-152.234,105.943,1488.532,3975.813,536.954,2.29732104091183,0.0641859693152642,0.135055144696192
163946,1341.4,56.8342,2471.9,1954.1,294.2,46.2,1070.7,2085.7,3925.6,3965,16.003,1.45676159236618,0.0697189440257832,0.00403606557377049
163948,1084.2,13.5174,1314.5,370,52.2,0,262.5,487.1,278.1,1953.6,340.178,0.341265449179118,0.158038147138965,0.174128787878788
163951,20.428,1.6057,13.404,0,3.728,0,-22.839,0.7,14.351,8.567,146.754,0,0.206206095469882,17.1301505777985
163983,440.803,27.595,1334.045,976.452,69.778,0,193.755,1076.321,386.191,1817.024,146.754,2.21516641220681,0.153032333338451,0.0807661318727766
163987,64.809,5.8532,146.507,0,58.719,0,-1.588,20.537,150.691,451.965,150.205,0,0.280402082040017,0.332337681015123
164099,446.52,3.3603,349.806,0,61.563,26.117,182.823,71.578,22.374,703.66,732.2,0,0.733442939347368,1.04055936105506
164109,710.909,17.5348,225.874,2742.902,277.132,365.711,165.074,0,5050.22,772.28,22.574,3.85830253942488,0.0520205910929107,0.0292303309680427
164116,17.042,1.7975,21.936,0,0.637,0,6.748,3.526,5.784,46.875,49.073,0,0.099205731194518,1.04689066666667
164247,2175.206,8.0515,1297.074,50.9,7.015,9.18,525,0,10.285,1954.426,1004.974,0.0234000825668925,0.405491329479769,0.514204170431625
164255,46.035,0.1159,222.825,0,15.2,2.302,-13.579,0,49.215,262.653,5.1,0,0.235969882791275,0.0194172539434158
164266,237.011,0.2222,93.136,0,0.427,0,-31.055,0,0.862,62.508,22.574,0,0.331264546159814,0.361137774364881
164271,360.788,41.8303,22.341,883.993,81.312,0,153.141,475.222,347.921,388.803,49.073,2.45017295475459,0.189435574617981,0.126215589900284
164296,1735,15.1092,359,3598,844,0,1385,6434,399,3773,16.003,2.07377521613833,0.679002413515688,0.00424145242512589
164369,125.415,5.8077,16.819,0.192,4.411,0,-2.516,26.895,6.183,96.76,22.574,0.00153091735438345,0.416367755333207,0.233298883836296
164408,30.475,5.225,119.904,44,5.227,0,15.458,248.912,5.378,241.967,49.073,1.44380639868745,0.492880716643093,0.202808647460191
164411,7.609,0.0361,6.569,0,0.512,0.173,0.872,0,0.404,13.393,16.003,0,0.558951965065502,1.19487792130217
164416,206.593,6.7675,247.979,0,7.541,0,33.47,7.91,25.62,400.952,16.003,0,0.227405687403878,0.0399125082304116
164422,235.255,10.0538,87.317,0.165,36.753,0,2.56,136.408,18.875,243.826,5.905,0.000701366602197615,0.660692457036025,0.0242180899493901
164432,143.378,11.1966,512.779,20,5.054,0,39.778,106.58,11.751,581.341,5.905,0.13949141430345,0.30074382624219,0.0101575495277299
164494,3294.7,12.7404,3459.8,1187.3,119.4,0,385.7,2.9,1470,4172.4,578.753,0.360366649467326,0.0751226878067195,0.138709855239191
164506,620.7,-1.4529,885.5,727.4,36.5,0,114.5,144.4,163.5,1330.5,17.767,1.17190269051071,0.1825,0.0133536264562195
164510,23.584,0.2641,38.291,0,1.021,0,-18.318,2.349,1.178,20.994,22.574,0,0.464301955434288,1.07525959798038
164557,6.435,3.7955,307.62,497.732,7.734,0,134.608,209.164,596.533,404.737,5.1,77.3476301476302,0.0127989779352505,0.0126007753182931
164606,64.833,-0.3064,359.718,301.963,52.202,0,21.694,32.794,309.371,462.387,185.583,4.65755093856524,0.144374718245002,0.401358602209837
164607,329.014,7.4325,445.093,853.166,177.183,0,-22.187,0,1634.542,657.48,5.905,2.59309938178922,0.0977979549876499,0.0089812617874308
164609,97.665,2.9685,27.454,0,7.18,0,3.924,0,10.345,178.101,146.754,0,0.409700427960057,0.823993127495073
164611,59.468,3.0931,231.263,0,14.284,0,10.607,0,41.075,283.997,22.574,0,0.258024892068137,0.0794867551417797
164612,155.48,2.832,106.891,40.454,14.2,0,-26.464,42.698,21.95,179.218,146.754,0.260187805505531,0.392807745504841,0.818857480833398
164616,35.827,7.3087,67.779,2.776,1.006,0,2.665,58.978,99.228,23.088,5.905,0.0774834621933179,0.0100365145559391,0.255760568260568
164624,3.314,0.1906,0.356,0.8,1.807,0,-2.628,0,2.336,5.899,22.574,0.24140012070006,0.436157373883659,3.82675029666045
164652,328.109,8.7765,1712.984,2498.62,292.8,0,76.071,109.693,3736.842,2213.264,16.003,7.61521323706451,0.072661541645635,0.00723049758185196
164660,1569.978,7.0215,1559.972,2522.133,413.588,0,222.182,862.242,2297.724,2797.994,5.905,1.60647665126518,0.152541647733643,0.00211044055133785
164664,120.532,9.5658,30.088,0.04,5.3,0,-5.043,0,8.892,81.775,49.073,0.000331862078120333,0.373449830890643,0.600097829409966
164680,222.247,9.0845,638.591,92.857,45.245,0,68.703,4.811,466.019,783.668,5.905,0.417809914194567,0.0884963541340677,0.00753507863023627
164755,381.014,4.2707,347.631,0.745,37.059,0,82.943,0,70.014,789.695,5.905,0.00195530872881311,0.346109663500602,0.00747757045441595
164756,203.2,16.8297,459,3252.3,217.9,398.1,439.9,0,6258,1116.8,16.003,16.0054133858268,0.0336478327336741,0.0143293338108883
165051,1793.849,16.8943,1596.739,641.923,140.669,0,149.767,345.27,578.62,2219.23,49.073,0.357846730689149,0.195566733260206,0.02211262464909
165052,555.85,9.714,502.72,9.077,30.7,0,112.355,0,76.127,1063.927,22.574,0.0163299451290816,0.287380531139131,0.0212176211337808
165053,19.084,1.925,47.754,5.382,0.737,0,4.216,0,3.025,78.19,146.754,0.282016348773842,0.195906432748538,1.87688962782965
165123,652.804,2.7906,1959.297,1746.716,312.234,36.4,126,34.387,1447.203,2093.777,3.881,2.67571277136782,0.177462449635878,0.00185358803731247
165124,2527.446,3.2859,7934.523,741.353,443,673.4,134.608,1013.697,7220.752,8849,2957,0.293321004682197,0.0578045844907299,0.334162052209289
165179,41.066,1.7853,21.113,2.551,1.932,0,6.04,10.69,8.044,52.075,22.574,0.0621195149271904,0.193664795509222,0.433490158425348
165269,1756.661,11.3089,1756.1,1243.681,164.8,0,375.764,665.224,272.231,2470.952,12.543,0.707980082668198,0.377089954717171,0.00507618116418287
165358,415.396,14.4387,241.025,275,23.597,0,-16.65,7.169,181.255,273.563,5.905,0.66201889281553,0.115190478979946,0.0215855214338196
165442,1085.039,5.9026,2765.104,275.799,40.755,0,217.227,342.7,229.498,3151.268,908.211,0.254183490178694,0.150803136320411,0.28820493845652
165466,233.1,12.7995,1112.4,647.8,73.7,101.9,58.2,99.7,1169.1,1278,22.574,2.77906477906478,0.0593015770840039,0.0176635367762128
165468,9.137,0.5302,5.247,2.119,0.803,0,-6.888,0,3.351,6.344,146.754,0.231914195031192,0.193307655272027,23.1327238335435
165556,149.284,3.6259,115.835,0.024,1.042,0,6.424,0,24.24,97.514,5.905,0.000160767396372016,0.0412150937425837,0.0605554074286769
165640,232.836,0.6625,595.606,271.82,17.954,0,43.259,29.134,45.731,703.763,150.205,1.16743115325809,0.281918819188192,0.213431226137208
165649,1291.01,0.5413,4898.471,9663.667,428.611,483.048,1049.529,1600.611,11852.732,6598.132,854.92,7.48535410260184,0.0348993591336062,0.129570005571274
165652,825.703,7.6488,7627.805,1006.531,134.6,0,118.473,0,1688.154,7965.053,894.132,1.21899884098762,0.0738443037294117,0.11225688014882
165675,4549,15.2555,4883,6721,222,91,2207,11035,1102,9337,1169.132,1.47746757529127,0.167673716012085,0.125214951269144
165691,368.688,6.2145,459.452,641.923,98.494,243.5,1068.36,3393.198,1341.002,2844.595,99.138,1.74110087662197,0.0684225590067635,0.0348513584534881
165699,161.005,23.6723,987.386,1141.061,118.12,210.544,35.206,789.789,1660.218,1221.663,5.905,7.08711530697804,0.0664215689030994,0.00483357521673326
165702,209.956,12.3144,3457.528,430.756,43.998,0,73.189,240.158,409.153,3930.63,149.894,2.05164891691593,0.0970934633267939,0.0381348537002974
165710,9.734,0.99,13.011,0.288,0.71,0,-16.651,3.496,3.21,13.737,49.073,0.0295870145880419,0.181122448979592,3.5723229234913
165742,63.274,1.2058,39.997,0,0.392,0,-39.007,0,0.755,1.382,16.003,0,0.341761115954664,11.5795947901592
165745,288.492,13.9926,1501.009,232.571,21.378,10.6,140.035,234.7,30.905,1585.9,132.445,0.806161002731445,0.408890078993172,0.0835140929440696
165746,1603.497,7.8349,3692.503,1677.714,287.473,0,-21.113,1226.416,737.064,5063.748,131.519,1.04628446451724,0.280588207160893,0.0259726589869796
165753,335.655,9.6978,1239.3,1629,172.3,63.373,-129.098,6.264,9910.2,345.091,16.003,4.8531974795549,0.0170890156211257,0.04637327545488
165785,20.791,1.2283,54.446,0,0.767,0,0.636,4.361,1.824,61.896,146.754,0,0.296024700887688,2.37097712291586
165845,113.585,4.2784,331.366,740.64,90.162,46.582,124.156,195.915,570.358,545.684,5.905,6.52057930184443,0.136501544237873,0.0108212811810498
165846,309.111,11.2891,1930.778,364.431,61.225,65.739,71.49,48.335,612.433,2190.752,98.433,1.17896483787377,0.0908843953460064,0.0449311469303691
165876,107.702,2.7422,562.69,0,29.099,0,41.571,0,295.095,635.082,43.4,0,0.0897579844167381,0.0683376319908295
165880,1.169,0.3949,4.361,5.488,0.701,0.448,-4.425,0,29.66,3.054,22.574,4.69461077844311,0.0230888310661704,7.39161755075311
165909,635.539,9.6978,85.797,0,31.153,0,165.572,0,14.507,639.494,146.754,0,0.682282084975909,0.229484561231223
165914,406.221,26.0949,1346.517,3.661,68.921,0,294.127,21.939,676.881,1835.922,453.573,0.00901233564980639,0.092411927026208,0.24705461343129
165943,8.299,0.2698,2.851,0,0.836,0,-10.877,0,1.338,3.981,22.574,0,0.384544618215271,5.67043456417986
165993,1673,21.2097,3090.4,4935.2,547.3,67.9,985.8,8550,390,5186.2,3.386,2.94991034070532,0.583911234396671,0.000652886506498014
166061,112.972,10.2309,64.001,350,116.558,0,75.039,0,729.989,308.43,22.574,3.09811280671317,0.137686389533009,0.0731900269104821
166213,108.701,4.1782,211.058,0,4.937,0,24.662,39.831,6.781,286.791,22.574,0,0.42131763099505,0.0787123724245182
166230,602.382,14.4115,927.932,380.371,50.511,0,140.436,0,365.366,1228.425,16.003,0.631444830688832,0.12145658451898,0.0130272503408837
166303,151.982,0.7754,1346.79,641.283,609.839,127,1021.228,0,8641.6,2708.876,57.563,4.21946677896067,0.0659182857931615,0.021249772968567
166363,506.074,5.3824,1056.818,704.165,149.46,113.74,349.25,0,949.247,1609.743,104.519,1.39142694546647,0.136032627442985,0.0649289979829078
166368,333.339,10.4456,1289.394,94,42.12,55.165,21.295,325.851,33.484,1657.609,32.39,0.281995206081497,0.557113380244431,0.0195401931336039
